Date,Time,Views,Caption,Hashtags
2019-09-03,11:19:21,38713,"I feel being Happy is not important, i would say its confusing. 
A lot of you guys ask me how do i stay happy all the time? I Don’t! I dont even worry about staying happy.

If you look at the world around you, most things that are impactful, deep songs or powerful movies or even big ngo’s or businesses were created when the person was going through a tough phase and could even be in the saddest of times and thats why they are so impactful.

I feel happiness is just an emotion just like being sad or being angry and they all are equally important but ofcourse we prefer being in the comfortable one.
Its like a state it comes and goes, and if you are not in control you will feel anxious and worried because you are not in the state you want to be in.

I feel its more important to be conscious and in control of your emotional state rather than just rely on happiness coming to you.
All the People who created amazing things in the darkest of their times just decided to take control of what they could do and not let their state decide what they do.

I think being happy is an outcome of doing the right things and To be able to create happiness is more important than being happy.

Its the same for money or pretty much anything, having money is not important but having the knowledge to create wealth is.
I am still in the process and I could be wrong but
I decided to share it, because it has helped me and worked for me. 🔥🔥🔥 I would say 
Dont chase happiness, chase the process of creating happiness for yourself.
Similarly dont chase money, chase the process of creating wealth.",
2019-08-26,12:41:43,39720,"After Eating Biryani - Before Eating Biryani 
Btw iski video aani wali hai!",
2019-08-09,11:08:20,33820,"#Unpacked was fun.

Naya wala note seems nice,
Aaj hi video aa jaegi..",#Unpacked
2019-08-03,15:09:26,39375,#SastiMasti to the top.,#SastiMasti
2019-07-30,13:37:17,32814,Is patti pe baithi cheenti ko model banaega mai....,
2019-07-25,14:06:02,29259,Yaar joke to funny nahi tha but hassi aa rhi hai...,
2019-07-17,10:25:43,32180,"40 saal ho gye , iphone ke lie ab do kidney chahiye padti hain !",
2019-07-13,07:54:38,28608,"Hajmola khao aur pet saaf karwao ! 😆
.
.
100% sponsored",
2019-07-07,10:59:32,27950,"Shayaari zaroori hai!
Waise ye wali tiktok ke lie banai thi😆",
2019-07-03,09:41:27,31328,"Be Yourself,
It sounds like bullshit to me, everyone keeps repeating it but its not actionable, not useful and 100% not practical. That would mean if i am an addict i should just accept it and be happy about it.
I feel its much more important and fun to be who you want to be, it leads you to a path of discovery , self acceptance and freedom but it only works if its not influenced by everything around us.
Society, Media,Parents, friends all want you be a certain way and most people accept the definition that was given, finding out your own is tough but super fun, everyone around will resist it, some hate, some will go against but they are all attracted to the process.
You can either be at war with yourself and at peace with the world,
Or
At Peace with yourself and at war with the world.",
2019-06-28,19:24:18,26527,"Petrol kam hai, but andar aag bohot hai! Kaam chal jaega?
.
.
.
1 @jennizzle 
2 @bryannanasck",
2019-06-26,10:18:51,22312,"Marshmello khalo frands... 😆 .
.
PC: @tanyakhanijow",
2019-06-22,16:22:35,22358,DSLR wali Photu !,
2019-06-19,07:01:49,28783,Aaj Baarish hui to pakode kharidne padenge.,
2019-06-16,16:46:24,18217,Summer Life Hack!,
2019-06-13,17:01:36,25174,"Either you Hate or you Work. There's no in between.
.
.
.
Except watching Tarak Mehta. (second pic) That's da baaast
.
Pc @piyushmehraofficial",
2019-06-10,13:23:39,17242,"#ghinaunapan 
Waise 1-2 week me sookh jata hai, Mat Lena!",#ghinaunapan
2019-06-04,15:38:01,20278,"Comfort.
It is something that we all love, we do and  buy everything for it but to improve who you are as a person personally and professionally you have to let go of the same thing.
 Meeting people who are not your kind,trying things that you are not good at, doing stuff people can't imagine you doing is definitely not the most comforting thing.
It's something that everybody around you doesn't want you to do it, but its something that needs to be done,
You start with small things and you keep doing them and it becomes a lifestyle.
Waise to zayada gyaan nahi baatna chahta but start small and you will only regret the things that you didn't do ,the ones you do will just be fun to look at.
And finally 
TikTok is love TikTok is lyf💓
😆😆😆",
2019-06-01,14:17:12,26861,Jab koi bole golgappe bas ladkiyaan khati  hain... Pc @piyushmehraofficial,
2019-05-16,15:30:58,14441,"Kaafi Maza aaya aaj ki livestream me, Kal we will do it again! Hopefilly aap logon ko bhi mast laga ho. 
Waise Instagram pe bhi live kara karen kya kabhi kabhi?",
2019-05-15,14:52:09,14784,"Sab Mast chal Raha hai? Ek mast cheez batani hai,

I will GO Live on Taiwan Excellence Facebook page(link in bio) for the #TaiwanExpo2019.
Mai Live Stream Karunga aur Agar aapko dekhne aana ho to Delhi me Pragati Maidan me Taiwan Expo pe aa sakte ho, nahi to online live stream bhi mast hogi!
Timings : 16th May 12:45 Pm and 17th May 2:30 Pm
Amazing Technology aur kuch Giveaway bhi hoga aap logon ke liye! 
#TaiwanExcellence #LiveatTaiwanExpo #Taiwan #PragatiMaidan #Technology #Event #Expo #Delhi #India #FBLive #FacebookLive","#TaiwanExpo2019, #TaiwanExcellence, #LiveatTaiwanExpo, #Taiwan, #PragatiMaidan, #Technology, #Event, #Expo, #Delhi, #India, #FBLive, #FacebookLive"
2019-05-12,10:43:08,22079,Aaj Mai Karke Aya !,
2019-05-10,11:49:27,23480,"Final Boss ko marne ka time aya to sala blue screen aa gyi. 😔😔😖
Aapke kitni bar kaam bigde hain is blue screen se comment me batana🤧",
2019-05-03,16:16:50,21543,"Me typing *yaar ye to bekar hotel nikla, golgappe nahi milte idhar*",
2019-04-26,14:17:44,25347,Agar back side me mirror hai to photo lene wala kahan?,
2019-04-21,08:36:14,26953,Chappal ke giveaway ka dukh.,
2019-04-14,16:53:22,27380,Your Support is 🔥🔥🔥,
2019-03-04,18:27:54,26519,"Bandook se guitar bajao zindagi ke maze udao.

Also
When everybody steals ammo and helmet from airdrop aur bas gun haath lagi...",
2019-02-25,18:59:26,25907,"Ek chota sa gift aap logon ke lie! 
Follow aur Comment to win a Samsung Galaxy m20 /Galaxy M10
Comment me bata dena kya mast feature chahiye M30 me!",
2019-02-04,13:39:49,27366,"Shammi kabab aur Chicken korma khane ke baad ki smile hai ye, mazak ki baat nahi hai🔥🔥",
2019-01-20,15:22:03,20467,"Yaar serious dil khush ho gaya Gujarat aake,Vibrant aur Taiwan Excellence ka booth to mast tha hi aap me se kaafio se mile bhi but sorry jinse nahi mil pae, next time pakka! 
Btw bhai aur koi pose nahi ata mujhe😆 tumhe koi ata hai to bata do tag karke bata do, copy kar lunga😆🔥🔥 Bye...",
2019-01-19,05:01:47,14865,"Thank you guys for all the support that you have shown ,its soo heartwarming!

Btw the Giveaway Results are out the Taiwan Excellence page and also well be doing a livestream today... Link in Bio",
2019-01-17,13:50:33,13077,"Hoho! 
18th aur 19th , 3:30Pm on Taiwan Excellence facebook page.

Baki Story me update kar dunga jaisa bhi scene rahega!",
2019-01-13,17:32:28,22470,"Kyunki saas bhi kabhi bahu thi ke intro wala pose! 😉

Btw Happy Lohri 🔥🔥🔥",
2018-12-01,11:34:36,30673,Pappu pass ho gya...,
2018-11-18,18:56:34,16958,"No caption for this one!

Just one simple guy who doesnt wear socks in front of a building, big building with design and lots of Manga.
Btw check out the video , link in bio",
2018-11-16,07:52:04,16889,"""Ye banda nicker ke saath jacket pehen ke kyun ghum raha hai?"" Btw the Culture in Taiwan is pretty interesting, the most religious and cultural places are the most technologically advanced.",
2018-11-15,05:36:10,16104,"Agar mai train ke andar bhagun to meri speed train se bhi fast?
Waise ye train bohot hi zayada smooth hai , glass ka pani hilta bhi nahi.",
2018-11-12,17:43:18,16804,"Trust me it's a lot longer than it looks...
Pun definitely intended! 
But serious the top is literally in the clouds aur earthquake prone area me itni lambi building banana(1400 ft), actually breathtaking...",
2018-11-11,16:34:54,15685,"Bilkul mazak nahi I have never seen such a big organisation for a gaming event. Pura Stadium tha bhai. Apna India ka bhai bhi mast khela!
Kaohsiung Esports 2018",
2018-11-11,02:46:57,14147,"Hey Guys!
This week I will be showing you guys some of the amazing new technologies by some known and new Brands in Taiwan all thanks to @taiwanexcellence_in

Btw Piano bajana nahi aata bas photu ke lie baitha maiii...",
2018-10-19,02:16:59,17624,"You can't expect the change always,
You must bring the change .
.
.
- Bus conductor ne bola.",
2018-10-06,08:06:18,17441,Tabahi is inevitable.,
2018-09-25,18:34:26,17914,"So a pretty Random Giveaway for you guys!
Follow,Like and tag a friend to win an Asus zenfone max pro 6 gb.
Result on 1st october.",
2018-09-11,09:50:55,14344,"Ruthless.
Sometimes we are faced with decisions where both of the options are neither wrong nor right and most us settle for the comfortable one. Everybody around us from our family to friends will try to convince us for our better future but only you know what the right thing for you is and sometimes its going to disapoint most around you, and they will hate you for sure.
Courage can mean being ruthless sometimes and breaking the barriers, those who love will come back for sure and others were not the right ones in the first place...
AND Doing the right thing is always the right fucking thing.",
2018-08-08,10:48:53,12220,"Agli video ka idea soch Raha tha...
😆
Waise yaar aaj kal aap logo ne to mast tabahi macha Rakhi hai, comments padh ke maza aa jata hai!",
2018-07-25,16:47:15,10460,"Aap logo ka support dekh ke to Maja hi aa jata hai! Koi tips ya suggestions ho to batao guys comment karke! Aur Apne hal chal bhi Bata dena.

Waise website banai hai check karlo : techburner.in",
2018-07-15,15:32:53,8901,"YouTube ke alawa aur bhi platforms pe content post karne ki koshish kar Raha hun guys, check karte rahna Facebook aur Igtv bhi will try to provide valuable content.

Agar koi bhi suggestion ho to please mujhe comment karke batao!

Thank you for the support! .
.
.
#thanks #iloveu #tech #youtube #gratitude #art #embroidery","#thanks, #iloveu, #tech, #youtube, #gratitude, #art, #embroidery"
2018-07-11,05:19:28,9175,"When u take photo with famous people you don't even edit the photo. 😆

Phone kharidne se pehle Mai iska review zaroor dekhta Hun.",
2018-07-06,18:43:34,8907,"We fire man! 
Check out the Collab it was super fun!
Link in bio or search TechBar on youtube

P.S. Ansh ko pose karna sikha denge! 😂
.
.
.
.
#youtube #youtuber #collab #tech #tabahi","#youtube, #youtuber, #collab, #tech, #tabahi"
2018-06-25,04:34:24,8764,"Thank you.
For Meeting me and saying hi, for watching even a second of my content , for every comment/like/share and for all the love you guys give to our content.
Extremely grateful for everything.

That said, Let's not get all sweet up here now, It's time to kill this shit together and let's see how far we can go.🔥 If you like a piece of content make sure you share it and spread the love.❤️ & Follow on Insta & YouTube @techburner 🤗",
2018-06-09,18:26:32,8714,"Rain doesn't stop the fire. U guys are lit af, thanks for all the support!

Pic Credits: My sister Stuti.",
2018-06-02,18:31:55,7613,"Movement.
Whenever I have felt stuck stuck with something or someone the best way to get out of it has been to move, mentally and physically.
I have not been feeling up to it for the past week and most of the times the solution is simple, most of the things are actually pretty simple. To get fit you need to move your body and eat good but most of us don't do it.
One step at a time in the right direction has always worked for me and hope it will in the future as well.
Give it a shot , if you are not feeling good don't say you are 'fine', accept it and try to fix it.

P.s. When u see neon lights just take a pic and put Brandon woelfel filter on😉",
2018-05-30,07:15:19,7525,"I try to put the feeling I have when I took the photo into the caption but this one is just an artificial pose that I did.
So yeah rather than putting a bland ass caption here is me writing an even weirder caption to explain it.

PS. OnePlus takes nice pictures!",
2018-05-19,18:31:10,7420,"Bol Aunty Aau kya?
Hehe...
Now the real caption... It's always a not very comforting experience when you meet new people or go to New places or heck just talk to your old friends after a long time. 
A lot of times it doesn't go as planned and it that's the fun part. If everything was to go right , life would be so boring.
Waking up with a feeling of uncomfort and uncertainty is fearful at first but when you get used to it, It's the most ecstatic feeling.
Every time I feel uncertain I see it as an opportunity, which in most cases goes not as planned, some people see it as messups but messups are super cool when they happen to you!

Go mess some shit up...",
2018-04-23,18:16:25,11905,"Scared.
I was scared when I created my first video, was scared when I stepped on stage for the first time, scared when I took the first girl out, scared when I started my first buissness 
and 
I failed in all of them but I never let fear stop me, and I hope it never does.

Some decisions are hard and might even be certain failures but those are the ones that change your life.",
2018-04-15,17:35:18,7772,"It's sound cheezy at times but I honestly can't thank you guys enough for all the support that you have given this channel.
4 years back if someone told me I would be able to do this for a living, I would have chuckled.
I am an introvert and quite awkward in social interactions and sometimes it's hard for me to believe that so many of you guys watch these.
So, this is just a small thank you from me for all the big things you have done for me.

Btw the pic's out of focus.",
2018-03-11,17:33:15,7499,"Which one you pick for Camera?
Redmi note 5 pro or Moto G5+",
2018-03-08,12:50:29,6530,"I just realised, I take nice pictures.
Btw How's the skin? 
Guess the price!",
2018-03-03,12:48:09,6557,"Taking it to the next level ! 
Today's video will be nice...
Uploading at 10:30pm. 
Stay tuned!",
2018-02-23,20:28:33,6505,"This thumbnail took me around 1 hour to make. Capturing the splash in the phone and capturing it with the DSLR!

Any guesses how it was taken?",
2018-02-22,09:18:48,6009,"Moto G5 plus upgrade.
Mobile +lens on dual handle DSLR gimbal.
*not part or next video just for fun*",
2017-09-09,09:34:49,6302,"Trying to find a new video Topic!
.
.
.
.
.
.
.
.
.
.
.
.
.
#geek #tech #techie #technology #android #people #competition #street #portrait #city #urban #instatravel #instago","#geek, #tech, #techie, #technology, #android, #people, #competition, #street, #portrait, #city, #urban, #instatravel, #instago"
2017-07-31,15:58:51,6914,"Generic passport size photo for instagram😂🔥
.
.
.
.
.
.
.
.
.
.

#portrait #techie #youtube #youtuber #tech #technology #casual #people #fine-looking #outdoors #boy #fashion #style #instagood #instafashion #outside #cool","#portrait, #techie, #youtube, #youtuber, #tech, #technology, #casual, #people, #fine, #outdoors, #boy, #fashion, #style, #instagood, #instafashion, #outside, #cool"
2017-07-23,11:38:57,5319,"When life's messed up but setup lit AF! ..
.
.
.
.
.
..
.
.
.
.

#technology #tech #techie #geek #techy #people #computer #internet #screen #illuminated #youtube #youtuber #setup #android","#technology, #tech, #techie, #geek, #techy, #people, #computer, #internet, #screen, #illuminated, #youtube, #youtuber, #setup, #android"
2017-06-30,13:58:14,6067,"Video is up on the channel! 
5 awesome smartphone gadgets! 
Link in Bio
.
.
.
.
.
.
.
.
.
#NewDelhi #India #Delhi #people #portrait #hand #outdoors #industry #technology #tech #techie #geek #techy #focus #android #smartphone #gadgets #futuretech","#NewDelhi, #India, #Delhi, #people, #portrait, #hand, #outdoors, #industry, #technology, #tech, #techie, #geek, #techy, #focus, #android, #smartphone, #gadgets, #futuretech"
2017-06-13,05:33:28,6251,"Give me a lift ,I want to buy lighting equipment...
.
.
.
.
.
.
.
.
.
.
.
.
.
.
 #NewDelhi #India #Delhi #people #tube #city #portrait #urban #train
#youtube #youtuber #geek #techie  #railway #instatravel #instago #fashion #style","#NewDelhi, #India, #Delhi, #people, #tube, #city, #portrait, #urban, #train, #youtube, #youtuber, #geek, #techie, #railway, #instatravel, #instago, #fashion, #style"
2017-06-07,21:26:27,4990,"Windows 10 on Android...
Link in bio
.
.
.
..
.
.
.
.
.
.
.
.
#Delhi #dark #bright #light #illuminated #flame #shining #abstract #design #technology #tech #techie #geek #techy #burnt #celebration #light #flammable #android #androidonly","#Delhi, #dark, #bright, #light, #illuminated, #flame, #shining, #abstract, #design, #technology, #tech, #techie, #geek, #techy, #burnt, #celebration, #light, #flammable, #android, #androidonly"
2017-06-05,14:48:41,4788,"Best Rom? 
Flashing and testing 3 roms took more time than I thought! Will try my best to upload today!
Link in Bio
.
.
.
.
.
.
.
..
.
.
.
. .
.
.
..
.
.
.

#NewDelhi #India #Delhi #dark #bright #light #illuminated #flame #shining #abstract #design #technology #tech #techie #geek #techy #light #luminescence #youtube #youtuber #video #android #androidonly","#NewDelhi, #India, #Delhi, #dark, #bright, #light, #illuminated, #flame, #shining, #abstract, #design, #technology, #tech, #techie, #geek, #techy, #light, #luminescence, #youtube, #youtuber, #video, #android, #androidonly"
2017-06-04,11:08:53,4834,"Invicta Os - Android Custom Rom! 
A lot of you guys requested a video on Moto G4 plus roms, I'll upload a review on this one today and a comparison of some roms tomorrow! 
Link in bio
.
.
.
.
. .
.
.
.
.
.
.
.
.
.
.
.

#India #light #technology #tech #techie #geek #techy #blur #celebration #illuminated #energy #shining #bright #abstract #android #customrom #androidonly #moto #Delhi","#India, #light, #technology, #tech, #techie, #geek, #techy, #blur, #celebration, #illuminated, #energy, #shining, #bright, #abstract, #android, #customrom, #androidonly, #moto, #Delhi"
2017-06-01,06:41:53,5882,"Trying to find a new video Idea! 😂
.
.
.
.
. .
.
.
.
.
.
.
.
.
.
#NewDelhi #India #Delhi #road #street #outdoors #travel #traveling #visiting #instatravel #instago #travel #traveling #visiting #instatravel #instago #traffic #pavement #highway #people #summer #landscape #sky #nature #youtube #youtuber","#NewDelhi, #India, #Delhi, #road, #street, #outdoors, #travel, #traveling, #visiting, #instatravel, #instago, #travel, #traveling, #visiting, #instatravel, #instago, #traffic, #pavement, #highway, #people, #summer, #landscape, #sky, #nature, #youtube, #youtuber"
2017-04-30,07:44:07,4798,"It was a nice experience , met some awesome creators ! Not many tech creators were in the event though! .
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#youtube #youtuber #creatorday #ytindia #youtubeindia #yt #tech #techie #geek","#youtube, #youtuber, #creatorday, #ytindia, #youtubeindia, #yt, #tech, #techie, #geek"
2017-03-03,19:47:01,5679,"Link to full video in Bio...
.
.
.
.
..
.
.
.
.
.
.
.
.
.
.
.
.
.
.

#nokia #nokia3310 #new #tech #techie #geek #techy #geek🤓 #geeks #geeky #mwc #mwc2017 #nokiaisback #mobile #smartphone #like4like #screen #vs #phone #explained #marketing #campaign","#nokia, #nokia3310, #new, #tech, #techie, #geek, #techy, #geek, #geeks, #geeky, #mwc, #mwc2017, #nokiaisback, #mobile, #smartphone, #like4like, #screen, #vs, #phone, #explained, #marketing, #campaign"
2017-03-02,17:39:59,4250,"Kindle vs Book? What's the real deal? 
Technology has advanced quite a lot during the years and we have a lot of new pieces of tech that make way into our lives ... We ditch some like Radio but we can't seem to get over some like books or pencils and pens... When do you think these will go away and do you think they will go away?
..
.
.
.
.
.
.
.
.
.
.
.
#Kattankulathur #India #people #business #monochrome #paper #technology #tech #techie #geek #techy #books #bookstagram #kindle #kindlepaperwhite #macbeth  #mwc2017 #mwc #geeks #books #stories #vs #techvs","#Kattankulathur, #India, #people, #business, #monochrome, #paper, #technology, #tech, #techie, #geek, #techy, #books, #bookstagram, #kindle, #kindlepaperwhite, #macbeth, #mwc2017, #mwc, #geeks, #books, #stories, #vs, #techvs"
2017-02-28,17:26:03,6320,"Which one do you think Crushes it?
Nokia released their Kind of new 3310 and it is an upgrade over the old Nokia 3310 but do you think it's a worthy upgrade in 2017? .
.
.
.
.
.
.
.
.
.
.
#nokia #nokia3310 #new #tech #techie #geek #techy #geek🤓 #geeks #geeky #mwc #mwc2017 #nokiaisback #mobile #smartphone #like4like #screen #likevscomment #vs #phone","#nokia, #nokia3310, #new, #tech, #techie, #geek, #techy, #geek, #geeks, #geeky, #mwc, #mwc2017, #nokiaisback, #mobile, #smartphone, #like4like, #screen, #likevscomment, #vs, #phone"
2017-02-25,22:14:52,4578,"Resurrection Remix Review... Editing right now, should be up tommorow. Link to channel in bio
.
.
.
.
.
.
.
.
.
.
.

#Kattankulathur #India #TamilNadu #technology #tech #techie #geek #techy #lamp #performance #light #silhouette #action #fun #design #youtube #youtuber #latenight #android #androidonly","#Kattankulathur, #India, #TamilNadu, #technology, #tech, #techie, #geek, #techy, #lamp, #performance, #light, #silhouette, #action, #fun, #design, #youtube, #youtuber, #latenight, #android, #androidonly"
2017-02-21,18:09:03,4830,"Recording audio for the New video (spoiler : the headphone is in the video) Will be editing at night...
Link to Channel in Bio...
.
.
.
.
.
.
.
.
.
#Kattankulathur #India #TamilNadu #sound #vehicle #sound #technology #tech #techie #geek #techy #entertainment #microphone #stereo #action #studio #speaker #zoomh1 #recording #latenight #youtube #youtuber","#Kattankulathur, #India, #TamilNadu, #sound, #vehicle, #sound, #technology, #tech, #techie, #geek, #techy, #entertainment, #microphone, #stereo, #action, #studio, #speaker, #zoomh1, #recording, #latenight, #youtube, #youtuber"
2017-02-18,16:17:44,4747,"My setup for recording the Music apps not on Play store video. Link in bio
.
.
.
.
.
.
.
.
.
.
.

#Kattankulathur #India #TamilNadu #people #technology #tech #techie #geek #techy #music #android #youtube #production #video #techburner","#Kattankulathur, #India, #TamilNadu, #people, #technology, #tech, #techie, #geek, #techy, #music, #android, #youtube, #production, #video, #techburner"
2017-02-06,07:04:37,7224,"This is an Android sound hack that can increase sound and increase bass and make other optimisations to your Headphones or speaker or Bluetooth device! I hope you guys will like it...
Link to channel in bio...
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#android #androidonly #music #tech #technology #samsung #motog4plus #moto #techmods #sound #hacks #firstpost #new #mod #htc #nextgen #bestmod #trending #instalike #follow","#android, #androidonly, #music, #tech, #technology, #samsung, #motog4plus, #moto, #techmods, #sound, #hacks, #firstpost, #new, #mod, #htc, #nextgen, #bestmod, #trending, #instalike, #follow"
