Date,Time,Views,Caption,Hashtags
2022-05-09,12:58:30,11657,"""Bawal"" comment karoge to kal ek bawal h*ck btaunga, hil jaoge 😂😛

✅ FOLLOW @technical_sapien for more crazy stuff
✅ SAVE this Post for later
✅ SHARE this Post to your friends
✅ COMMENT below to support us.

#youtubechannel
#mustsee
#howto #howyoulikethat #creators","#youtubechannel, #mustsee, #howto, #howyoulikethat, #creators"
2022-05-07,13:13:50,8418,"Ab btao, aur kya chahiye? Comment karo...

✅ SAVE for later
✅ SHARE with friend circle

#studytips #studynotes #learning #educational #stydygram #studyblr","#studytips, #studynotes, #learning, #educational, #stydygram, #studyblr"
2022-05-06,11:55:30,13022,"Follow @technical_sapien for more crazy stuff aur agar free me IIT me study Krna chahte ho to comment karo, kal prabandh krte hai tumhare IIT jaane ka.

✅ SAVE for later
✅ SHARE with friend circle

#webseries #moviescenes #netflixandchill #gamingsetup #useful","#webseries, #moviescenes, #netflixandchill, #gamingsetup, #useful"
2022-05-05,11:40:55,19919,"Isko try kar dala to life jingalala 😜

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#cybersecurity #computerscience #techgadgets #tipsandtricks #techno #reelskarofeelkaro","#cybersecurity, #computerscience, #techgadgets, #tipsandtricks, #techno, #reelskarofeelkaro"
2022-05-04,12:15:36,22559,"""Heckur"" comment karoge to kal Instagram h*ck Krna btayenge 😝 sachiii 🤞

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#productivity #learningisfun #learnsomethingnew #youtubechannel #tech","#productivity, #learningisfun, #learnsomethingnew, #youtubechannel, #tech"
2022-05-03,11:51:37,9896,"""Utube"" comment karoge to kal ek todu website dikhaunga 😍✌️✌️

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#howyoulikethat #reelskarofeelkaro #techie #productivity #programming #geeks","#howyoulikethat, #reelskarofeelkaro, #techie, #productivity, #programming, #geeks"
2022-04-30,11:59:20,19823,"Follow @technical_sapien for more cool h*cks. Btw kal ham match dekhne ja rhe hai CSK ka 😍😍✌️✌️

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#punekar #lifestyleblogger #reelitfeelit❤️❤️ #nerdlife #technology","#punekar, #lifestyleblogger, #reelitfeelit, #nerdlife, #technology"
2022-04-29,12:00:32,17363,"I avoid violence lekin aaj Krna pad gya, meri scooty 😭😭😭. Give me some Sunshine, give me some rays...

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#tipsandtricks #whatsappstatus #knowhow #reelitfeelit #techy","#tipsandtricks, #whatsappstatus, #knowhow, #reelitfeelit, #techy"
2022-04-28,12:17:50,9849,"Pushpa... Pushpa Raj....me delete nahi hoga sala....😜

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#geeklife #tech #gadget #gadgetmurah #mustsee","#geeklife, #tech, #gadget, #gadgetmurah, #mustsee"
2022-04-27,13:32:06,8921,"Kya kaand kar sakte hai in updates se? Btao batao....

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#whatsappstatus #latestnews #technews #metaverse #tech","#whatsappstatus, #latestnews, #technews, #metaverse, #tech"
2022-04-26,13:48:25,8317,"""Baatsup"" comment karoge to kuch secret jaankari milegi kal😳😵‍💫

#tipsandtricks #howto #technews #elonmusk #lifehacks","#tipsandtricks, #howto, #technews, #elonmusk, #lifehacks"
2022-04-25,13:35:30,9271,"Ja Simran ja, ban ja tu bhi aesthetic wali editor...😜

🔥 @epikapp_official with 10M+ downloads is one of the best apps for editing your pics seemingly with different effects, especially that sky effect, I loved it 😍🔥

✅ Check-out the LINK IN BIO and Download Epik app from Playstore and Appstore.

#EPIK #EPIKapp #CreateEPIK #photoediting #photoeveryday","#EPIK, #EPIKapp, #CreateEPIK, #photoediting, #photoeveryday"
2022-04-24,13:32:37,7901,"Ye scheme hamare time me kyu nahi aayi🥲🥲. Share it with your friends or stories. And read caption to know more.

✌️ The University Grants Commission (UGC) on Tuesday announced that students will now be able to pursue two full-time academic programmes in physical mode. The commission has put together a set of guidelines regarding the same, which are now available on the official website i.e ugc.ac.in.

✌️ The guidelines will apply to all the programmes available across the country. Students can either choose a combination of a diploma programme and an undergraduate (UG) degree, two master’s programmes, or two bachelor’s programmes. If a student is eligible to pursue a postgraduate (UG) degree and also wants to enrol in a bachelor’s degree in a different domain, he/she will be able to pursue a UG and PG degree simultaneously. The class timing for both the programmes must not clash.

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#studentlife #studytips #students #education #punekar","#studentlife, #studytips, #students, #education, #punekar"
2022-04-23,13:44:32,24958,"😳 ""kadak"" comment karoge to kal ek kadak news dunga students ke liye 🤩

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

#technology #technews #techie #studytips #students","#technology, #technews, #techie, #studytips, #students"
2022-04-11,14:27:05,12570,"Koi dhansu si jagah btao yrr ghoomne ke liye?

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 67th of 180💎

HASHTAGS 👇
#travelblogger #travelgram #nomadlife #hidden #lifestyle","#travelblogger, #travelgram, #nomadlife, #hidden, #lifestyle"
2022-04-10,14:44:16,8848,"Soch rha hu ab ye sab chhod du, 4 saal ho gaye content bnate bnate, logo ke bandhan ke alawa kuch nahi mila. Peace ✌️

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 65th of 180💎

HASHTAGS 👇
#studytips #students #knowledgeofself #powerofpositivity #engineeringlife","#studytips, #students, #knowledgeofself, #powerofpositivity, #engineeringlife"
2022-04-09,13:50:30,12267,"Kal aa rha hai giveaway of 50 Amazon Gift Cards 🥰. Tyaar ho na?

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 64th of 180💎

HASHTAGS 👇
#techhouse #studymotivation #studynotes #gadgets #electronics","#techhouse, #studymotivation, #studynotes, #gadgets, #electronics"
2022-04-08,12:55:47,20930,"🤑 Drop some insane ideas/farmaish for Reels. We will make them out 😝

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 63rd of 180💎

HASHTAGS 👇
#studyblr #StudyAbroad #students #educational #technews","#studyblr, #StudyAbroad, #students, #educational, #technews"
2022-04-07,13:46:31,12485,"🤑 50 Amaz0n gift cards on the way for giveaway 🥵🥵🥰🥰. And you know the way to grab them 😜

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 62nd of 180💎

HASHTAGS 👇
#gamingsetup #pcgaming #computerscience","#gamingsetup, #pcgaming, #computerscience"
2022-04-06,13:18:34,7842,"""Kaam 25 hai"" comment karoge to kal 10 second wala kaam btayenge 😝🔥

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 61th of 180💎

HASHTAGS 👇
#gadgets #electronics #knowledgeofself #learningisfun #techhouse","#gadgets, #electronics, #knowledgeofself, #learningisfun, #techhouse"
2022-04-05,13:05:04,17130,"Comment down your attendance and see the magic 🪄 ✨ 👇

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 60th of 180💎

HASHTAGS 👇
#studytips #students #collegelife #schoollife #engineeringlife","#studytips, #students, #collegelife, #schoollife, #engineeringlife"
2022-04-04,15:22:43,11108,"Which website do you find weirdest among all? Comment Below 👇

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 59th of 180💎

HASHTAGS 👇
#weirdo #insane #websites #lifegoeson #mustsee","#weirdo, #insane, #websites, #lifegoeson, #mustsee"
2022-04-03,12:29:58,9556,"Koi farmaish karo, usi par reel bnate hai 😝🔥

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 58th of 180💎

HASHTAGS 👇
#techie #tipsandtricks #technology #gadgets","#techie, #tipsandtricks, #technology, #gadgets"
2022-04-02,16:22:52,9007,"QWERTY comment karoge to kal ek mazedaar Raaz btaunga

🔥 We have started ""25 seconds of learning"", inspired by @nasdaily

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 57th of 180💎

HASHTAGS 👇
#learning #educational #mathematics #studytips #students","#learning, #educational, #mathematics, #studytips, #students"
2022-04-01,13:31:49,17072,"Did we miss any masterpiece? Comment down below your favourite one 😄 

🔥 We have started ""25 seconds of learning"", inspired by @nasdaily

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 56th of 180💎

HASHTAGS 👇
#webseries #kotafactory #moviescenes #netflixandchill #ott","#webseries, #kotafactory, #moviescenes, #netflixandchill, #ott"
2022-03-30,13:38:59,9536,"🙏 Don't Miss this life changing experience to fulfil your dream of studying in Australia.

✅ Visit the LINK IN MY BIO and register for IDP's Australia Admission Day

#IDP #IDPIndia #IDPEducation #GlobalLeader #StudyAbroad","#IDP, #IDPIndia, #IDPEducation, #GlobalLeader, #StudyAbroad"
2022-03-29,15:08:22,29718,"We are thinking to giveaway 50 Amazon Gift Cards🥰🔥😍. Kya bolti public?

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 54th of 180💎

HASHTAGS 👇
#technews #techhouse #tipsandtricks #gadgets #geeklife","#technews, #techhouse, #tipsandtricks, #gadgets, #geeklife"
2022-03-28,15:32:56,11257,"Isko try kar dala to job jingalala😜🤪🤪. Agli reel kispe daalu?

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 53rd of 180💎

HASHTAGS 👇
#students #placements #learning #mustsee #resume","#students, #placements, #learning, #mustsee, #resume"
2022-03-27,14:44:31,8813,"Kehndi hundi si, _____ dila de🥵. Fill in the blanks 😜

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 52nd of 180💎

HASHTAGS 👇
#careergoals #careercoach #jobsearch #jobvacancy #jobseekers","#careergoals, #careercoach, #jobsearch, #jobvacancy, #jobseekers"
2022-03-25,13:38:00,18951,"💲8 lakh ka package maarke hi ana mere kacche badamon. Register for FREE 😎

💣 Join @coding.ninjas 9 Month Career Camp Boot Camp Program for Freshers and Professionals

😳 Why should you Join Career Camp?
✅ Job assurance in a product based organization
✅ Pay only when you land a job
✅ Helps with everything required to land a great job: (hard Tech skills, Soft & presentaions skills including Resume and profile buildling, Mock Interviews, Live projects)
✅ Dedicated Placement support
✅ 1:1 Doubt resolution
✅ Structured hands on training for Data Structures & Web Development 

🥵 Pay only after you get placed
Minimum 8 Lac package Guaranteed

🧲 What are waiting for
Take one step ahead to join your dream companies Amazon, Google, Microsoft

🔗 Register Via LINK IN BIO

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 50th of 180💎

HASHTAGS 👇
#studytips #placements #jobsearch #careercoach #coding","#studytips, #placements, #jobsearch, #careercoach, #coding"
2022-03-24,13:33:46,26927,"Kaise ho mere ""kacchhe badamon""? 😂😝

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 49th of 180💎

HASHTAGS 👇
#gadgets #reelitfeelit #geeklife #nerdlife #techie","#gadgets, #reelitfeelit, #geeklife, #nerdlife, #techie"
2022-03-23,12:55:50,59108,"Apni favourite place comment karo, one lucky guy will get a ticket to that place by their own pocket 😝🧲

🔥 Collaboration with @techfireco

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 48th of 180💎

HASHTAGS 👇
#travelblogger #lifehacks #travelholic #students #lifestyleblogger","#travelblogger, #lifehacks, #travelholic, #students, #lifestyleblogger"
2022-03-21,13:52:14,44550,"""Boom Baam"" comment karoge to kal ek Dhoom Dhaam Reel aayegi 😝

✅ SAVE & SHARE this post

✅ Checkout the LINK IN BIO

✅ 46th of 180💎

HASHTAGS 👇
#lifehacks #techhouse #tricks #friendshipgoals #spy","#lifehacks, #techhouse, #tricks, #friendshipgoals, #spy"
2022-03-20,13:34:37,12452,"😳 Wo jo SAVE & SHARE button hai na! Uske sath WWE khelo ya UFC, Bs dab jana chahiye 🥵😡

✅ Checkout the LINK IN BIO

✅ 46th of 180💎

HASHTAGS 👇
#techie #tipsandtricks #gadgets #technology #lifehacks","#techie, #tipsandtricks, #gadgets, #technology, #lifehacks"
2022-03-18,13:21:32,20175,"🎨🌈 Happy Holi to all my TSFAM 🙏. Create a colourful resume and get a colorful job 🧲🔥

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 44th of 180💎

HASHTAGS 👇
#resume #careercoach #nowhiring #recruitment #jobsearch","#resume, #careercoach, #nowhiring, #recruitment, #jobsearch"
2022-03-17,13:37:40,11211,"Wait for the ""Emosanal Damege"" part 😂😜 Find it useful, comment below 👇

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 43th of 180💎

HASHTAGS 👇
#exam #studytips #studymotivation #engineeringlife #collegefootball","#exam, #studytips, #studymotivation, #engineeringlife, #collegefootball"
2022-03-16,14:17:04,33532,"IMPORTANT:- Mere dost ne is Post ko SAVE and 3 logo se SHARE nhi kiya, wo exam me fail hogya. Ignore at your own Ricks😜😝
🏆 Is post ko SAVE karo and 3 logo ko share karo, unse kaho baki 3 logo se kare. 

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 42nd of 180💎

HASHTAGS 👇
#scholarship #govtjobs #students #careercoach #careergoals","#scholarship, #govtjobs, #students, #careercoach, #careergoals"
2022-03-15,13:55:06,13496,"😳 Guys ye kuttacoin kya hota hai?🙄🤨

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 41st of 180💎

HASHTAGS 👇
#cryptonews #makemoney #makemoneyonline #passiveincome #financialfreedom","#cryptonews, #makemoney, #makemoneyonline, #passiveincome, #financialfreedom"
2022-03-13,13:50:35,26373,"😂 Apna apna experience btana comments me😂😂😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 39th of 180💎

HASHTAGS 👇
#tipsandtricks #techhouse #techie #pranks #friendshipgoals","#tipsandtricks, #techhouse, #techie, #pranks, #friendshipgoals"
2022-03-12,13:46:11,22800,"😝 ""Fraaaand"" comment karoge to kal ki reel me tumhare Fraaaand ki aisi taisi krwa denge 😝😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 38th of 180💎

HASHTAGS 👇
#earnmoney #affiliatemarketingtips #fintech #studyblr #richlife","#earnmoney, #affiliatemarketingtips, #fintech, #studyblr, #richlife"
2022-03-11,13:59:20,24342,"🥵 Isse asaan kuch nahi ho sakta🤣🤣. How many of you have already got it from our Telegram channel?🥵 Comment Below 👇

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 37th of 180💎

HASHTAGS 👇
#makemoneyonline #financialfreedom #affiliatemarketingtips #howto #moneymindset","#makemoneyonline, #financialfreedom, #affiliatemarketingtips, #howto, #moneymindset"
2022-03-10,14:11:15,29784,"""Kadak"" comment karoge to kal sabko 5 minutes me 150 rupiya dega🤣🥵

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 36th of 180💎

HASHTAGS 👇
#productivity #lifehacks #lifegoeson #student #mustsee","#productivity, #lifehacks, #lifegoeson, #student, #mustsee"
2022-03-09,14:04:29,23810,"🥵I will talk to your teacher to give you full marks if 🏆If you can write JOKER with separate alphabets in comments without any breakdown. Challenge accepted?

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 35th of 180💎

HASHTAGS 👇
#assignment #studymotivation #studytips #howto #students","#assignment, #studymotivation, #studytips, #howto, #students"
2022-03-08,14:08:37,48285,"😳 Assignment & projects kra de kya agli Reel me? To phir Thokko comment 👏👏

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 34th of 180💎

HASHTAGS 👇
#software #avgeek #technology #techhouse #reelitfeelit","#software, #avgeek, #technology, #techhouse, #reelitfeelit"
2022-03-06,14:48:02,81379,"🏆 Which is your favourite one? Add yours in the list

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 33th of 180💎

HASHTAGS 👇
#webseries #moviescenes #tvseries #entrepreneurship #netflixandchill","#webseries, #moviescenes, #tvseries, #entrepreneurship, #netflixandchill"
2022-03-05,05:41:35,35148,"🥵 Use these coupon codes to get discounts:
✅ TSFAM01 to get ₹50 OFF on one month membership
✅ TSFAM02 to get ₹100 OFF on two month membership(lifetime access)

🔗 Book your seat superfast from [LINK IN BIO]

😨 300 seats available for now.
Try your luck 🤞

🔥 Content Structure of 🆆🅸🅻🅳 🅶🆄🅽🆂 2.0👇
✅ Hacking via PC
✅ Hacking via Mobile
✅ Cracking (Reverse Engineering)
✅ Autopilot Money Making
✅ Making Money via Crypto & NFTs 
✅ Affiliate Marketing Strategies
✅ Community Building
✅ Exclusive Student Hacks

NOTE: You will get the access to the content on 12th March.

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 32nd of 180💎

HASHTAGS 👇
#students #makemoneyonline #cryptonews #techhouse #careercoach","#students, #makemoneyonline, #cryptonews, #techhouse, #careercoach"
2022-03-04,13:49:18,26148,"😝 ""Wild Guns"" comment karoge to ek free seat ka Giveaway karenge randomly 💯🔥🎉

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

😱 Wild Guns 2.0 launching at 11:11AM 😳

✅ 31st of 180💎

HASHTAGS 👇
#remotework #workfromhome #jobsearch #workonline #marketingdigital","#remotework, #workfromhome, #jobsearch, #workonline, #marketingdigital"
2022-03-03,13:47:30,19731,"🥳 ""रिमोट"" comment karoge to kal bhar bhar ke remote jobs denge 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

😱 1 day left for Wild Guns

✅ 30th of 180💎

HASHTAGS 👇
#onlineshopping #shoppingonline #coupons #discounts #dealoftheday","#onlineshopping, #shoppingonline, #coupons, #discounts, #dealoftheday"
2022-03-02,14:02:28,49414,"🥳 These apps are available in our Telegram channel [LINK IN BIO]

FOR EDUCATIONAL PURPOSE ONLY 🙏

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

😱 2 days left for Wild Guns

✅ 29th of 180💎

HASHTAGS 👇
#technology #lifehacks #trickshot #knowledgeofself #mustsee","#technology, #lifehacks, #trickshot, #knowledgeofself, #mustsee"
2022-03-01,14:11:50,35477,"Bolo aur kya chahiye, aaj mood acha hai😝😝🤞

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

😍 3 days left for Wild Guns

✅ 28th of 180💎

HASHTAGS 👇
#animeedits #moviequotes #webseries #animelover #howto","#animeedits, #moviequotes, #webseries, #animelover, #howto"
2022-02-28,10:32:13,28709,"""Dhansu"" comment karoge to ache returns milenge 😝😝🙌🙌

Collab with one my my favourite creator @iamnehanagar

✅ SAVE & SHARE this Reel

HASHTAGS 👇
#investment #investing #sharemarket #fintech #financialfreedom","#investment, #investing, #sharemarket, #fintech, #financialfreedom"
2022-02-25,13:40:25,20793,"😍 Kehndi hundi si... Location track Krna sikha du? Bolo ""Lokasion"" in comments 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

😍 8 days left for Wild Guns

✅ 23rd of 180💎

HASHTAGS 👇
#makemoney #earnmoney #passiveincome #cryptonews #getpaid","#makemoney, #earnmoney, #passiveincome, #cryptonews, #getpaid"
2022-02-22,13:42:36,25126,"""Khazana"" comment karoge to kal aisa Khazana dunga ki so nahi paoge😜😍🤣

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

😍 11 days left for Wild Guns

✅ 20th of 180💎

HASHTAGS 👇
#onlineclasses #learningathome #studymotivation #top10 #studygram","#onlineclasses, #learningathome, #studymotivation, #top10, #studygram"
2022-02-20,13:37:16,65181,"Kehndi hundi si, _____ dila de. Fill in your wish 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 18th of 180💎

HASHTAGS 👇
#technology #cybersecurity #linux #gadgets #reelkarofeelkaro","#technology, #cybersecurity, #linux, #gadgets, #reelkarofeelkaro"
2022-02-19,14:32:29,86381,"""Kuber Singh"" comment karoge to kal ek achi trick btaunga 😝.

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 17th of 180💎

HASHTAGS 👇
#techie #techgadgets #photographylovers #musthaves #geeklife","#techie, #techgadgets, #photographylovers, #musthaves, #geeklife"
2022-02-17,14:17:12,37246,"Do you need ₹150 within just 5 minutes? Shoot the comment section with ""Kadak hai""😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 15th of 180💎

HASHTAGS 👇
#makemoneyonline #affiliatemarketingtips #sidehustle #sideincome #financialfreedom","#makemoneyonline, #affiliatemarketingtips, #sidehustle, #sideincome, #financialfreedom"
2022-02-16,14:37:12,32423,"Do you need $75?🤑 Comment section me aag laga do, khoon ki Nadiya Baha do. Tomorrow, evryone will get free $75 .🤑😍🥰

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 14th of 180💎

HASHTAGS 👇
#metaverse #cryptocurrency #nftcollector #getit #moneymotivated","#metaverse, #cryptocurrency, #nftcollector, #getit, #moneymotivated"
2022-02-15,14:26:44,54500,"Need free storage + 💰? Comment ""Bawaal"" 

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIOfvi

✅ 13th of 180💎

HASHTAGS 👇
#moviescenes #top10 #netflixandchill #entertainment","#moviescenes, #top10, #netflixandchill, #entertainment"
2022-02-13,13:26:40,26932,"Comment your Valentine's name, I will send her/him a gift on your behalf 😉, trust me🤞😜

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 20 Days left for WILD GUNS

✅ 11th of 180 Shots

HASHTAGS 👇
#crypto #blockchain #earnmoney #ethereum #investment","#crypto, #blockchain, #earnmoney, #ethereum, #investment"
2022-02-11,13:25:49,26945,"""Kadak"" comment karoge to kal ek dhansu affiliate trick btaunga 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 24 Days left for WILD GUNS

✅ 9th of 180 Shots

HASHTAGS 👇
#studynotes #collegelife #musthaves #studentlife #careercoach","#studynotes, #collegelife, #musthaves, #studentlife, #careercoach"
2022-02-10,13:40:24,17215,"If I get 1000 ""TSFAM"" in the comments, I will drop another method to make free Crypto 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 25 Days left for WILD GUNS

✅ 8th of 180 Shots

HASHTAGS 👇
#cryptocurrency #crypto #bitcoinmining #earnmoney #blockchaintechnology","#cryptocurrency, #crypto, #bitcoinmining, #earnmoney, #blockchaintechnology"
2022-02-08,13:27:38,19023,"""Kripto"" comment karoge to kal free Crypto earn krne wala method btayenge 🤑

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 27 Days left for WILD GUNS

✅ 6th of 180 Shots

HASHTAGS 👇
#studynotes #students #careergoals #onlinecourses #onlinebusiness","#studynotes, #students, #careergoals, #onlinecourses, #onlinebusiness"
2022-02-07,13:43:57,71127,"""Pushpa"" comment karoge to kal ek hidden Website ki chabi dunga

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 28 Days left for WILD GUNS

✅ 5th of 180 Shots

HASHTAGS 👇
#netflixseries #webseries #movies #lifehacks #netflixandchill","#netflixseries, #webseries, #movies, #lifehacks, #netflixandchill"
2022-02-06,13:12:52,20753,"🤗 Wish anything in the comment, and we will try to fulfill it via our content. 

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 29 Days left for WILD GUNS

✅ 4th of 180 Shots

HASHTAGS 👇
#careercoach #jobsearch #hiring #reelitfeelit #studynotes #students","#careercoach, #jobsearch, #hiring, #reelitfeelit, #studynotes, #students"
2022-02-05,14:09:41,41034,"""Dhansu"" comment karoge to agle 1hr me apke sath kuch acha hoga😝 

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 30 Days left for WILD GUNS

✅ 3rd of 180 Shots

HASHTAGS 👇
#makemoney #earnmoney #passiveincome #financialfreedom #techie","#makemoney, #earnmoney, #passiveincome, #financialfreedom, #techie"
2022-02-04,13:43:58,35377,"Apne drugs lene wale dost ko tag karo.😝 Kuch baat krni hai bhai se😝🤪

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 2nd of 180 Shots

HASHTAGS 👇
#webseries #animelover #moviescenes #howto #bestoftheday","#webseries, #animelover, #moviescenes, #howto, #bestoftheday"
2022-02-03,13:53:41,45571,"""Natfliks"" comment karoge to kal movies, shows, animes sab dila denge 😝 and don't forget to tag your gamer friends

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 1st of 180 Shots

HASHTAGS 👇
#makemoneyonline #cryptocurrency #gamergirl #gaming #passiveincome","#makemoneyonline, #cryptocurrency, #gamergirl, #gaming, #passiveincome"
2022-02-01,13:30:02,45827,"""Shark"" comment karoge to 300k par bahut bada announcement karenge 😝 baki tum samjdaar nagrik ho👍

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 180th of 180 DONE

HASHTAGS 👇
#studymotivation #studygram #onlinecourses #makemoney #careercoach","#studymotivation, #studygram, #onlinecourses, #makemoney, #careercoach"
2022-01-31,13:36:35,64396,"""555"" comment karoge to 555 courses dunga next reel me😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 179th of 180 DONE

HASHTAGS 👇
#spotifyplaylist #musicartist #technology #bollywoodsongs #songlyrics","#spotifyplaylist, #musicartist, #technology, #bollywoodsongs, #songlyrics"
2022-01-30,14:33:22,52470,"""Madhur"" comment karoge to kal Spotify premium dilwa denge 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 178th of 180 DONE

HASHTAGS 👇
#techie #cybersecurity #spy #startups #geeklife #reelitfeelit","#techie, #cybersecurity, #spy, #startups, #geeklife, #reelitfeelit"
2022-01-29,13:32:59,19878,"Who's your inspirational entrepreneur? Comment below 👇

Collab with @adi__arora

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 177th of 180 DONE

HASHTAGS 👇
#startup #technews #sidehustle #makemoney #investing","#startup, #technews, #sidehustle, #makemoney, #investing"
2022-01-28,13:42:53,130204,"""Spy"" comment karoge to kal spy Krna bhi sikha denge 😝 and share this reel with your friends, plan mass Bunk and do something productive.

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 176th of 180 DONE

HASHTAGS 👇
#studygram #collegelife #collegegirls #lifehacks #geeklife","#studygram, #collegelife, #collegegirls, #lifehacks, #geeklife"
2022-01-27,14:03:55,28121,"Apni GF/BF ka naam comment karoge to kal Google meet ka ek h*ck btaunga 😝

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 175th of 180 DONE

HASHTAGS 👇
#cybersecurity #cyberpunk #electronics #techie #cctv","#cybersecurity, #cyberpunk, #electronics, #techie, #cctv"
2022-01-24,13:40:03,149584,"""Gormint"" comment karoge to kal free courses ki barsaat hogi.

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 173rd of 180 DONE

HASHTAGS 👇
#android #hidden #reelitfeelit #technews #computerscience","#android, #hidden, #reelitfeelit, #technews, #computerscience"
2022-01-22,13:06:19,26639,"""Heavy Driver"" comment karoge to kal drive links ki barish kar dunga 😱❣️

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 171th of 180 DONE

HASHTAGS 👇
#technology #google #onlinecoach #learning #finance","#technology, #google, #onlinecoach, #learning, #finance"
2022-01-21,14:21:24,56102,"Now tell me which course do you want? Sabka prabandh krega re tera Faizal 😝🙌

✅ SAVE & SHARE this Reel

✅ Checkout the LINK IN BIO

✅ 170th of 180 DONE

HASHTAGS 👇
#financialfreedom #voiceover #gigs #freelancing #makemoneyfromyourphone","#financialfreedom, #voiceover, #gigs, #freelancing, #makemoneyfromyourphone"
